L,BIAS_ABS
1.5,0.3152920000000002
2.5,0.346587666666667
3.5,0.3846856666666675
4.5,0.3992340000000006
5.5,0.4187090000000005
6.5,0.443092333333334
7.5,0.4363490000000006
8.5,0.4578940000000003
9.5,0.4117940000000001
10.5,0.4162616666666675
