L,BIAS_ABS
1.5,0.5286999999999795
2.5,0.6424894736841888
3.5,0.778089473684188
4.5,0.8770842105263021
5.5,1.036594736842093
6.5,1.0767796296296115
7.5,1.1357407407407172
8.5,1.207507407407385
9.5,1.2174629629629439
10.5,1.2557518518518376
