L,START,TARGET,SZN,MEAN_SST_CanSIPS_IC3,VAR_SST_CanSIPS_IC3,MEAN_SST_CanSIPS_IC3_ONETWO,VAR_SST_CanSIPS_IC3_ONETWO,MEAN_SST_CanSIPS_IC3_THREE,VAR_SST_CanSIPS_IC3_THREE,MEAN_SST_CanSIPS_IC3_FOUR,VAR_SST_CanSIPS_IC3_FOUR
2.5,11,1,DJF,25.687016666666683,1.990878549022993,25.17333666666669,0.6525778368850566,25.089603333333347,1.6923863879195435,27.590750000000025,1.0633683667241418
2.5,12,2,JFM,25.670250000000024,1.8307118356896437,25.77310000000002,0.5372401337931045,25.366203333333356,1.5190191589540167,27.35269333333336,1.016899968229904
3.5,1,4,MAM,26.324416666666686,0.9276795000574712,25.551143333333354,0.5935411625402359,26.04154333333336,0.8602165970229885,27.541300000000028,0.5809358758620777
3.5,2,5,AMJ,26.761860000000024,0.4739152424827605,24.989940000000026,0.7116857990344803,26.160670000000028,0.5577275525172402,28.011336666666686,0.3600083824023032
3.5,3,6,MJJ,26.703370000000024,0.44595662631034283,24.343220000000027,0.7495519982069038,25.850133333333353,0.5752237671264323,28.198943333333357,0.2741229673678164
3.5,4,7,JJA,26.207163333333355,0.6774998320574653,23.58263333333336,0.7046729443678155,25.306910000000027,0.7136307167930929,27.996990000000025,0.3719606119655171
3.5,5,8,JAS,25.721050000000023,1.0856699860344927,23.17815000000002,0.7861539170689716,24.855570000000018,1.067872624931045,27.644246666666692,0.642854422574715
3.5,6,9,ASO,25.465896666666687,1.2770640410229999,23.279603333333352,0.6181150727471353,24.66954666666669,1.09733455360919,27.406726666666692,0.8748333399540279
3.5,7,10,SON,25.692533333333362,1.5658795574712614,23.828533333333358,0.631849957471265,24.934753333333354,1.2648235356781428,27.58583000000002,1.0799171028620655
3.5,8,11,OND,25.719623333333356,1.6532465839195378,24.339340000000025,0.6028333900689676,25.033820000000023,1.334701332000007,27.60155666666669,1.0347104790919632
3.5,9,12,NDJ,25.750223333333356,1.8123838977126536,24.87813333333335,0.5981841795402327,25.158276666666687,1.4890945211609248,27.597260000000023,1.0681810176551783
3.5,10,1,DJF,25.67239666666669,1.9650429513678043,25.405190000000022,0.6572852381724141,25.173110000000026,1.7183259816206988,27.459796666666694,1.0584842872298827
3.5,11,2,JFM,25.550996666666688,1.7748443313678168,25.848550000000028,0.48730733362069045,25.264183333333357,1.4968925483333235,27.218246666666687,1.024414049471266
3.5,12,3,FMA,25.729096666666692,1.5015867051609275,25.941980000000026,0.49060954855172784,25.620633333333355,1.2538041547126475,27.148566666666692,0.8864928933333357
4.5,1,5,AMJ,26.369486666666685,0.6346740218850577,24.49005666666669,0.717154690126431,25.733063333333348,0.665709977574709,27.631663333333357,0.464228080333328
4.5,2,6,MJJ,26.405286666666697,0.4235172253333302,23.950136666666687,0.7491528865402348,25.501720000000024,0.5639661444137858,27.897293333333355,0.2969752709885013
4.5,3,7,JJA,26.083090000000023,0.5763894967931077,23.541526666666694,0.6680190806436626,25.144063333333353,0.6429625727471305,27.84978000000002,0.32759708441378743
4.5,4,8,JAS,25.615310000000022,0.8703322298965449,23.136983333333358,0.6427632490229918,24.758780000000023,0.8244767885517104,27.52782333333336,0.5714046087471243
4.5,5,9,ASO,25.434816666666695,1.2221783421264287,23.219916666666684,0.6144821717816072,24.628610000000023,1.1002185326551748,27.32751000000002,0.8463666023103523
4.5,6,10,SON,25.48363666666669,1.408197333436776,23.716213333333357,0.5042868370574684,24.748350000000023,1.156108565344819,27.307750000000024,1.0138283881034598
