L,BIAS_ABS
1.5,0.31507368421052745
2.5,0.34458947368420756
3.5,0.3979438596491311
4.5,0.5056701754386028
5.5,0.552410526315786
6.5,0.5111277777777813
7.5,0.4930666666666761
8.5,0.6110407407407554
9.5,0.7133277777777864
10.5,0.6515500000000011
