L,BIAS_ABS
1.5,0.391979999999975
2.5,0.43236999999997716
3.5,0.5240099999999845
4.5,0.5366199999999797
5.5,0.6455999999999879
6.5,0.6938999999999826
7.5,0.80798999999997
8.5,0.8036899999999807
9.5,0.7386099999999824
10.5,0.809499999999991
