L,BIAS_ABS
1.5,0.665365666666667
2.5,0.9935300000000005
3.5,1.198394000000001
4.5,1.1960080000000002
5.5,1.1179423333333325
6.5,1.0993340000000003
7.5,1.0168130000000002
8.5,0.9792949999999998
9.5,0.8008940000000002
10.5,0.7818899999999995
