L,BIAS_ABS
1.5,0.6217233333333346
2.5,0.8593362962962965
3.5,0.9450811111111127
4.5,0.9842848148148151
5.5,1.0698166666666684
6.5,1.050989166666667
7.5,1.2410829166666684
8.5,1.0152604166666666
9.5,1.220164166666668
10.5,0.9418066666666665
